,epoch,batch,avg_loss,running_loss
169,4.0,2.0,0.26318615674972534,4.4313105046749115
170,4.0,3.0,0.2622107267379761,8.626682132482529
171,4.0,4.0,0.014897501096129417,8.8650421500206
172,4.0,5.0,0.16683495044708252,11.53440135717392
173,4.0,6.0,0.20343075692653656,14.789293467998505
174,4.0,7.0,0.2577345669269562,18.913046538829803
175,4.0,8.0,0.0942680761218071,20.421335756778717
176,4.0,9.0,0.2628408968448639,24.62679010629654
177,4.0,10.0,0.054278790950775146,25.49525076150894
178,4.0,11.0,0.07537929713726044,26.70131951570511
179,4.0,12.0,0.22284144163131714,30.266782581806183
180,4.0,13.0,0.08858877420425415,31.68420296907425
181,4.0,14.0,0.015731461346149445,31.93590635061264
182,4.0,15.0,0.041178230196237564,32.59475803375244
183,4.0,16.0,0.16944506764411926,35.30587911605835
184,4.0,17.0,0.029473118484020233,35.77744901180267
185,4.0,18.0,0.16336233913898468,38.39124643802643
186,4.0,19.0,0.03624314069747925,38.971136689186096
187,4.0,20.0,0.09616929292678833,40.50984537601471
188,4.0,21.0,0.6764072179794312,51.33236086368561
189,4.0,22.0,0.1024957001209259,52.97229206562042
190,4.0,23.0,0.2662583887577057,57.23242628574371
191,4.0,24.0,0.15238481760025024,59.67058336734772
192,4.0,25.0,0.3631686866283417,65.48128235340118
193,4.0,26.0,0.21701303124427795,68.95349085330963
194,4.0,27.0,0.06888888031244278,70.05571293830872
195,4.0,28.0,0.3825076222419739,76.1758348941803
196,4.0,29.0,0.10295860469341278,77.8231725692749
197,4.0,30.0,0.30025798082351685,82.62730026245117
198,4.0,31.0,0.2042229026556015,85.8948667049408
199,4.0,32.0,0.2406349927186966,89.74502658843994
200,4.0,33.0,0.24395717680454254,93.64834141731262
201,4.0,34.0,0.050844598561525345,94.46185499429703
202,4.0,35.0,0.04735816270112991,95.2195855975151
203,4.0,36.0,0.13812513649463654,97.42958778142929
204,4.0,37.0,0.09230415523052216,98.90645426511765
205,4.0,38.0,0.36534246802330017,104.75193375349045
206,4.0,39.0,0.21210119128227234,108.1455528140068
207,4.0,40.0,0.06633967906236649,109.20698767900467
208,4.0,41.0,0.18201200664043427,112.11917978525162
209,4.0,42.0,0.08388067036867142,113.12574782967567
